date,tx_pos,tx_incid,TO,R,rea,hosp,rad,dchosp,incid_rea,incid_hosp,incid_rad,incid_dchosp,conf,conf_j1,pos,esms_dc,dc_tot,pos_7j,cv_dose1,esms_cas
2021-03-24,8.13242340800685,354.329162953823,0.919533412415975,1.19714801526288,4651,26876,285199,67748,384,2130,1710,248,4378446,65373,41983,25405,93153,237808,,
2021-03-25,8.16363580947939,367.160870681731,0.931000395413207,1.19814682976108,4709,27036,286607,67973,408,1860,1432,228,4424087,45641,43063,25405,93378,246420,,
2021-03-26,8.20026947822929,379.861460169967,0.942269671807038,1.19559008885069,4766,27242,288062,68276,476,2048,1480,304,4465956,41869,45260,25999,94275,254944,,
2021-03-27,8.18926654943487,387.327749931293,0.947212336892052,1.18842715704858,4791,27259,289350,68466,332,1567,1299,194,4508575,42619,27940,25999,94465,259955,,
2021-03-28,8.1835288654335,387.554226890727,0.963226571767497,1.17695773094739,4872,27712,289752,68597,238,1017,404,131,4545589,37014,5654,25999,94596,260107,,
2021-03-29,8.17397644917823,397.52517302579,0.983392645314354,1.16226449974414,4974,28322,290810,68957,484,2099,1091,362,4554683,9094,59560,25999,94956,266799,,
2021-03-30,8.07606089180676,406.566371643177,1.00276789244761,1.14463485987915,5072,28510,292796,69293,569,2579,2011,337,4585385,30702,49407,26044,95337,272867,,
2021-03-31,7.9503405234424,411.045251511976,0.999011466982997,1.12348387023876,5053,28463,294638,69596,472,2209,1865,304,4644423,59038,44989,26044,95640,275873,,
2021-04-01,7.77933790267998,413.414319706051,1.01008303677343,1.0981112457791,5109,28581,296166,69904,480,2035,1561,313,4695082,50659,44653,26044,95948,277463,,
2021-04-02,7.66147142747828,411.742562150232,1.03875049426651,1.06969929010579,5254,28729,297734,70204,505,2092,1614,301,4741759,46677,44138,26076,96280,276341,,
2021-04-03,7.52192855084094,411.008002012069,1.04250691973112,1.040760902309,5273,28886,299075,70389,399,1730,1348,187,4755676,13917,27447,26076,96465,275848,,
2021-04-04,7.51010109128019,410.741295592736,1.05595096876236,1.01419473487855,5341,29356,299624,70574,270,1224,562,185,4822470,66794,5475,26076,96650,275669,,
2021-04-05,7.24459733626927,336.091807799434,1.07413997627521,0.991616162281174,5433,29907,300064,70771,284,1219,448,197,4833263,10793,9459,26076,96847,225568,,
2021-04-06,7.7350161685858,352.801933457642,1.11229735073151,0.974279512558717,5626,30639,301299,71180,632,2459,1273,409,4841308,8045,60622,26093,97273,236783,,
2021-04-07,7.96815043567324,352.500957498395,1.13266113088177,0.963647717635666,5729,30904,303639,71601,673,3131,2388,433,4854259,12951,44787,26093,97694,236581,,
2021-04-08,8.39158832477787,348.577840168207,1.12791617240016,0.961293124299605,5705,30555,305711,71944,498,2156,2116,345,4939258,84999,42020,26093,98037,233948,,
2021-04-09,8.82327843672668,346.643846133044,1.13819691577699,0.966869993203483,5757,30326,307674,72243,498,2120,1986,301,4980501,41243,42840,26124,98367,232650,,
2021-04-10,9.15237171631727,345.636619655563,1.14056939501779,0.977575194720335,5769,30238,309136,72450,388,1649,1481,210,5023785,43284,26771,26124,98574,231974,,
2021-04-11,9.18460558134749,345.766247915239,1.15421115065243,,5838,30671,309787,72626,286,1305,656,178,5058680,34895,5562,26124,98750,232061,,
2021-04-12,9.60147529520057,409.370513996164,1.16963226571767,,5916,31262,310934,73011,492,2172,1168,385,5067216,8536,52147,26124,99135,274749,,
2021-04-13,9.63191784332648,377.426832856056,1.17674970344009,,5952,31226,313051,73335,555,2501,2153,324,5106329,39113,39183,26145,99480,253310,,
2021-04-14,9.67674091149438,364.022972809579,1.16686437327007,,5902,30868,315152,73632,441,2072,2115,297,5149834,43505,35791,26145,99777,244314,,
2021-04-15,9.73856335034937,354.08629621443,1.17121391854488,,5924,30668,317036,73928,501,2062,1899,300,5187879,38045,35351,26145,100073,237645,,
2021-04-16,9.83240109419018,344.471455298477,1.16923685251087,,5914,30472,318923,74234,463,2044,1900,309,5224321,36442,36387,26170,100404,231192,,
2021-04-17,9.85188784430436,338.355087413774,1.16192170818505,,5877,30329,320275,74423,359,1471,1380,189,5260182,35861,22666,26170,100593,227087,,
2021-04-18,9.86047621182751,337.498348915917,1.16508501383946,,5893,30789,320757,74563,233,1111,488,140,5289526,29344,4987,26170,100733,226512,,
2021-04-19,,,1.1803084223013,,5970,31214,321889,75010,502,2066,1170,449,5296222,6696,,26170,101180,,,
2021-04-20,,,1.18307631474891,,5984,31086,323961,75384,601,2404,2074,375,5339320,43098,,26184,101568,,19.4,
2021-04-21,,,1.1781336496639,,5959,30954,325811,75697,476,2095,1886,316,5374288,34968,,26184,101881,,,
